0, 1713966320213788, 1713966320213951, 163
1, 1713966320374235, 1713966320374587, 352
2, 1713966320388688, 1713966320388940, 252
3, 1713966320403828, 1713966320404075, 247
4, 1713966320418196, 1713966320419270, 1074
5, 1713966320432865, 1713966320433113, 248
6, 1713966320447434, 1713966320448033, 599
7, 1713966320461139, 1713966320464513, 3374
8, 1713966320473075, 1713966320477070, 3995
9, 1713966320485006, 1713966320493801, 8795
10, 1713966320500405, 1713966320510024, 9619
11, 1713966320517587, 1713966320524145, 6558
12, 1713966320532403, 1713966320545172, 12769
13, 1713966320544334, 1713966320556780, 12446
14, 1713966320562013, 1713966320569293, 7280
15, 1713966320585266, 1713966320586690, 1424
16, 1713966320600551, 1713966320600697, 146
17, 1713966320615055, 1713966320617004, 1949
18, 1713966320627055, 1713966320635417, 8362
19, 1713966320638992, 1713966320650797, 11805
20, 1713966320660722, 1713966320663511, 2789
21, 1713966320672663, 1713966320678842, 6179
22, 1713966320684627, 1713966320692685, 8058
23, 1713966320696570, 1713966320708634, 12064
24, 1713966320713811, 1713966320721257, 7446
25, 1713966320733212, 1713966320736009, 2797
26, 1713966320745180, 1713966320749656, 4476
27, 1713966320762589, 1713966320764742, 2153
28, 1713966320774556, 1713966320782284, 7728
29, 1713966320788968, 1713966320793987, 5019
30, 1713966320805991, 1713966320809786, 3795
31, 1713966320817988, 1713966320829620, 11632
32, 1713966320829924, 1713966320837049, 7125
33, 1713966320850751, 1713966320851826, 1075
34, 1713966320865433, 1713966320865579, 146
35, 1713966320879804, 1713966320880047, 243
36, 1713966320894950, 1713966320896045, 1095
37, 1713966320906987, 1713966320909382, 2395
38, 1713966320918923, 1713966320926721, 7798
39, 1713966320936995, 1713966320941417, 4422
40, 1713966320953995, 1713966320958336, 4341
41, 1713966320971727, 1713966320972785, 1058
42, 1713966320986902, 1713966320987142, 240
43, 1713966321001253, 1713966321001490, 237
44, 1713966321016438, 1713966321016583, 145
45, 1713966321030815, 1713966321031055, 240
46, 1713966321045960, 1713966321047019, 1059
47, 1713966321061377, 1713966321062048, 671
48, 1713966321075725, 1713966321075870, 145
49, 1713966321090099, 1713966321091196, 1097
50, 1713966321105324, 1713966321105812, 488
51, 1713966321120467, 1713966321120707, 240
52, 1713966321134852, 1713966321135092, 240
53, 1713966321150027, 1713966321150346, 319
54, 1713966321164372, 1713966321164517, 145
55, 1713966321179080, 1713966321179385, 305
56, 1713966321193460, 1713966321194800, 1340
57, 1713966321208230, 1713966321209306, 1076
58, 1713966321223752, 1713966321225092, 1340
59, 1713966321238332, 1713966321239165, 833
60, 1713966321253885, 1713966321255326, 1441
61, 1713966321269073, 1713966321270967, 1894
62, 1713966321284489, 1713966321284817, 328
63, 1713966321299224, 1713966321300403, 1179
64, 1713966321313685, 1713966321315566, 1881
65, 1713966321325622, 1713966321325947, 325
66, 1713966321342682, 1713966321344791, 2109
67, 1713966321356422, 1713966321358994, 2572
68, 1713966321368357, 1713966321374500, 6143
69, 1713966321388361, 1713966321389568, 1207
70, 1713966321400445, 1713966321404801, 4356
71, 1713966321417261, 1713966321418665, 1404
72, 1713966321432363, 1713966321433572, 1209
73, 1713966321444416, 1713966321449013, 4597
74, 1713966321461262, 1713966321462702, 1440
75, 1713966321474333, 1713966321477968, 3635
76, 1713966321486271, 1713966321489795, 3524
