0, 1713966320213788, 1713966320214065, 277
1, 1713966320374235, 1713966320374470, 235
2, 1713966320388688, 1713966320389010, 322
3, 1713966320403828, 1713966320403977, 149
4, 1713966320418196, 1713966320418357, 161
5, 1713966320432865, 1713966320433923, 1058
6, 1713966320447434, 1713966320449353, 1919
7, 1713966320461139, 1713966320464383, 3244
8, 1713966320473075, 1713966320476151, 3076
9, 1713966320485006, 1713966320493975, 8969
10, 1713966320500405, 1713966320504735, 4330
11, 1713966320517587, 1713966320523552, 5965
12, 1713966320532403, 1713966320544504, 12101
13, 1713966320544334, 1713966320551884, 7550
14, 1713966320562013, 1713966320578438, 16425
15, 1713966320585266, 1713966320586600, 1334
16, 1713966320600551, 1713966320601625, 1074
17, 1713966320615055, 1713966320616232, 1177
18, 1713966320627055, 1713966320635820, 8765
19, 1713966320638992, 1713966320644402, 5410
20, 1713966320660722, 1713966320665394, 4672
21, 1713966320672663, 1713966320677491, 4828
22, 1713966320684627, 1713966320692904, 8277
23, 1713966320696570, 1713966320701783, 5213
24, 1713966320713811, 1713966320721826, 8015
25, 1713966320733212, 1713966320734682, 1470
26, 1713966320745180, 1713966320745882, 702
27, 1713966320762589, 1713966320764507, 1918
28, 1713966320774556, 1713966320782109, 7553
29, 1713966320788968, 1713966320790146, 1178
30, 1713966320805991, 1713966320807381, 1390
31, 1713966320817988, 1713966320821547, 3559
32, 1713966320829924, 1713966320832884, 2960
33, 1713966320850751, 1713966320850994, 243
34, 1713966320865433, 1713966320865674, 241
35, 1713966320879804, 1713966320880114, 310
36, 1713966320894950, 1713966320896175, 1225
37, 1713966320906987, 1713966320911310, 4323
38, 1713966320918923, 1713966320922237, 3314
39, 1713966320936995, 1713966320941589, 4594
40, 1713966320953995, 1713966320955915, 1920
41, 1713966320971727, 1713966320972868, 1141
42, 1713966320986902, 1713966320987047, 145
43, 1713966321001253, 1713966321001748, 495
44, 1713966321016438, 1713966321016679, 241
45, 1713966321030815, 1713966321031122, 307
46, 1713966321045960, 1713966321046105, 145
47, 1713966321061377, 1713966321061980, 603
48, 1713966321075725, 1713966321075966, 241
49, 1713966321090099, 1713966321091287, 1188
50, 1713966321105324, 1713966321105880, 556
51, 1713966321120467, 1713966321120613, 146
52, 1713966321134852, 1713966321135159, 307
53, 1713966321150027, 1713966321150172, 145
54, 1713966321164372, 1713966321164678, 306
55, 1713966321179080, 1713966321179320, 240
56, 1713966321193460, 1713966321194872, 1412
57, 1713966321208230, 1713966321208374, 144
58, 1713966321223752, 1713966321225023, 1271
59, 1713966321238332, 1713966321240259, 1927
60, 1713966321253885, 1713966321255127, 1242
61, 1713966321269073, 1713966321269777, 704
62, 1713966321284489, 1713966321285684, 1195
63, 1713966321299224, 1713966321300475, 1251
64, 1713966321313685, 1713966321315738, 2053
65, 1713966321325622, 1713966321330191, 4569
66, 1713966321342682, 1713966321343362, 680
67, 1713966321356422, 1713966321360537, 4115
68, 1713966321368357, 1713966321373557, 5200
69, 1713966321388361, 1713966321389441, 1080
70, 1713966321400445, 1713966321404887, 4442
71, 1713966321417261, 1713966321418535, 1274
72, 1713966321432363, 1713966321433445, 1082
73, 1713966321444416, 1713966321449090, 4674
74, 1713966321461262, 1713966321462834, 1572
75, 1713966321474333, 1713966321477848, 3515
76, 1713966321486271, 1713966321492878, 6607
77, 1713966321498247, 1713966321507688, 9441
78, 1713966321515331, 1713966321522223, 6892
79, 1713966321528402, 1713966321533607, 5205
80, 1713966321545624, 1713966321551441, 5817
81, 1713966321557563, 1713966321565533, 7970
82, 1713966321572437, 1713966321576159, 3722
83, 1713966321584367, 1713966321596271, 11904
84, 1713966321609197, 1713966321611552, 2355
85, 1713966321621135, 1713966321626161, 5026
86, 1713966321638076, 1713966321646335, 8259
87, 1713966321650069, 1713966321653518, 3449
88, 1713966321668189, 1713966321670929, 2740
89, 1713966321680186, 1713966321685459, 5273
90, 1713966321697384, 1713966321706291, 8907
91, 1713966321709350, 1713966321714671, 5321
92, 1713966321721321, 1713966321729215, 7894
93, 1713966321741326, 1713966321744308, 2982
94, 1713966321753292, 1713966321757590, 4298
95, 1713966321765250, 1713966321772615, 7365
96, 1713966321780449, 1713966321787031, 6582
97, 1713966321797229, 1713966321799790, 2561
98, 1713966321813677, 1713966321813819, 142
99, 1713966321828235, 1713966321828393, 158
100, 1713966321842872, 1713966321843978, 1106
101, 1713966321857588, 1713966321858918, 1330
102, 1713966321872489, 1713966321872799, 310
103, 1713966321888033, 1713966321888276, 243
104, 1713966321902559, 1713966321902870, 311
105, 1713966321917389, 1713966321918440, 1051
106, 1713966321932436, 1713966321933719, 1283
107, 1713966321946331, 1713966321948591, 2260
108, 1713966321958270, 1713966321962278, 4008
109, 1713966321974338, 1713966321978004, 3666
110, 1713966321986335, 1713966321991383, 5048
111, 1713966322002262, 1713966322007032, 4770
112, 1713966322014210, 1713966322020610, 6400
113, 1713966322030333, 1713966322036584, 6251
