0, 1713961686001239, 1713961686001272, 33
1, 1713961686025300, 1713961686025322, 22
2, 1713961686042782, 1713961686042803, 21
3, 1713961686059999, 1713961686060020, 21
4, 1713961686075171, 1713961686075192, 21
5, 1713961686091414, 1713961686091436, 22
6, 1713961686107833, 1713961686107855, 22
7, 1713961686124319, 1713961686124341, 22
8, 1713961686141008, 1713961686141077, 69
9, 1713961686162958, 1713961686163023, 65
10, 1713961686177759, 1713961686177777, 18
11, 1713961686192774, 1713961686192795, 21
12, 1713961686207884, 1713961686207902, 18
13, 1713961686224596, 1713961686224660, 64
14, 1713961686238472, 1713961686238533, 61
15, 1713961686254107, 1713961686254169, 62
16, 1713961686268121, 1713961686268181, 60
17, 1713961686287614, 1713961686287677, 63
18, 1713961686301416, 1713961686301477, 61
19, 1713961686317035, 1713961686317098, 63
20, 1713961686330968, 1713961686331029, 61
21, 1713961686347434, 1713961686347496, 62
22, 1713961686364593, 1713961686364652, 59
23, 1713961686382482, 1713961686382545, 63
24, 1713961686396134, 1713961686396194, 60
25, 1713961686412132, 1713961686412194, 62
26, 1713961686425948, 1713961686426011, 63
27, 1713961686442309, 1713961686442369, 60
28, 1713961686456217, 1713961686456278, 61
29, 1713961686471923, 1713961686471983, 60
30, 1713961686489269, 1713961686489331, 62
31, 1713961686505516, 1713961686505576, 60
32, 1713961686519351, 1713961686519496, 145
33, 1713961686535025, 1713961686535045, 20
34, 1713961686552059, 1713961686552120, 61
35, 1713961686569240, 1713961686569385, 145
36, 1713961686587100, 1713961686587121, 21
37, 1713961686603604, 1713961686603666, 62
38, 1713961686617365, 1713961686617427, 62
39, 1713961686633647, 1713961686633710, 63
40, 1713961686647529, 1713961686647589, 60
41, 1713961686663182, 1713961686663241, 59
42, 1713961686677201, 1713961686677262, 61
43, 1713961686697136, 1713961686697198, 62
44, 1713961686713451, 1713961686713512, 61
45, 1713961686727369, 1713961686727481, 112
46, 1713961686743847, 1713961686743908, 61
47, 1713961686757921, 1713961686758069, 148
48, 1713961686774684, 1713961686774706, 22
49, 1713961686794688, 1713961686794780, 92
50, 1713961686808520, 1713961686808580, 60
51, 1713961686823916, 1713961686823978, 62
52, 1713961686837790, 1713961686837850, 60
53, 1713961686854040, 1713961686854100, 60
54, 1713961686868043, 1713961686868188, 145
55, 1713961686886871, 1713961686886891, 20
56, 1713961686903568, 1713961686903630, 62
57, 1713961686917407, 1713961686917552, 145
58, 1713961686933040, 1713961686933061, 21
59, 1713961686950133, 1713961686950194, 61
60, 1713961686967315, 1713961686967379, 64
61, 1713961686986720, 1713961686986782, 62
62, 1713961687000392, 1713961687000452, 60
63, 1713961687016398, 1713961687016460, 62
64, 1713961687030209, 1713961687030271, 62
65, 1713961687046592, 1713961687046654, 62
66, 1713961687060542, 1713961687060689, 147
67, 1713961687078975, 1713961687078995, 20
68, 1713961687096069, 1713961687096130, 61
69, 1713961687109903, 1713961687110047, 144
70, 1713961687126148, 1713961687126168, 20
71, 1713961687143741, 1713961687143802, 61
72, 1713961687157784, 1713961687157939, 155
73, 1713961687179574, 1713961687179634, 60
74, 1713961687193907, 1713961687194074, 167
75, 1713961687210999, 1713961687211161, 162
76, 1713961687224866, 1713961687225010, 144
77, 1713961687241573, 1713961687241704, 131
78, 1713961687255588, 1713961687263374, 7786
79, 1713961687270493, 1713961687270514, 21
80, 1713961687287197, 1713961687287328, 131
81, 1713961687301131, 1713961687302587, 1456
82, 1713961687316369, 1713961687316389, 20
83, 1713961687333469, 1713961687333602, 133
84, 1713961687350921, 1713961687360138, 9217
85, 1713961687366857, 1713961687366878, 21
86, 1713961687383473, 1713961687383604, 131
87, 1713961687400223, 1713961687400355, 132
88, 1713961687417084, 1713961687417216, 132
89, 1713961687433246, 1713961687436083, 2837
90, 1713961687448172, 1713961687449464, 1292
91, 1713961687465441, 1713961687465546, 105
92, 1713961687482462, 1713961687482483, 21
93, 1713961687499023, 1713961687499157, 134
94, 1713961687524223, 1713961687524391, 168
95, 1713961687544970, 1713961687545135, 165
96, 1713961687559422, 1713961687559578, 156
97, 1713961687575128, 1713961687575188, 60
98, 1713961687588691, 1713961687588838, 147
99, 1713961687603498, 1713961687603520, 22
100, 1713961687619300, 1713961687619361, 61
101, 1713961687632964, 1713961687633134, 170
102, 1713961687647872, 1713961687647894, 22
103, 1713961687663823, 1713961687663885, 62
104, 1713961687677539, 1713961687677599, 60
105, 1713961687695913, 1713961687695975, 62
106, 1713961687709486, 1713961687709631, 145
107, 1713961687725499, 1713961687725519, 20
108, 1713961687741996, 1713961687742057, 61
109, 1713961687755640, 1713961687755784, 144
110, 1713961687771763, 1713961687771784, 21
111, 1713961687788386, 1713961687788447, 61
112, 1713961687802100, 1713961687802160, 60
113, 1713961687820461, 1713961687820523, 62
114, 1713961687835220, 1713961687835367, 147
115, 1713961687850058, 1713961687850080, 22
116, 1713961687865951, 1713961687866012, 61
117, 1713961687882691, 1713961687882750, 59
118, 1713961687897397, 1713961687897460, 63
119, 1713961687913615, 1713961687913676, 61
120, 1713961687927210, 1713961687927270, 60
121, 1713961687942721, 1713961687942784, 63
122, 1713961687959039, 1713961687959100, 61
123, 1713961688094951, 1713961688095013, 62
124, 1713961688111127, 1713961688111188, 61
125, 1713961688124681, 1713961688124742, 61
126, 1713961688140745, 1713961688140805, 60
127, 1713961688154370, 1713961688154430, 60
128, 1713961688169247, 1713961688169309, 62
129, 1713961688188883, 1713961688188944, 61
130, 1713961688204915, 1713961688204978, 63
131, 1713961688218426, 1713961688218486, 60
132, 1713961688234380, 1713961688234441, 61
133, 1713961688247936, 1713961688248081, 145
134, 1713961688262685, 1713961688262705, 20
135, 1713961688278461, 1713961688278522, 61
136, 1713961688292091, 1713961688292249, 158
137, 1713961688307431, 1713961688307453, 22
138, 1713961688323307, 1713961688323368, 61
139, 1713961688337067, 1713961688337129, 62
140, 1713961688353484, 1713961688353545, 61
141, 1713961688367273, 1713961688367417, 144
142, 1713961688385709, 1713961688385730, 21
143, 1713961688403497, 1713961688403557, 60
144, 1713961688418139, 1713961688418334, 195
145, 1713961688433942, 1713961688434003, 61
146, 1713961688448898, 1713961688449016, 118
147, 1713961688462847, 1713961688462867, 20
148, 1713961688478377, 1713961688478510, 133
149, 1713961688491733, 1713961688492422, 689
150, 1713961688506807, 1713961688506960, 153
151, 1713961688522431, 1713961688522594, 163
152, 1713961688535797, 1713961688535965, 168
153, 1713961688554622, 1713961688554754, 132
154, 1713961688567835, 1713961688568762, 927
155, 1713961688582694, 1713961688582855, 161
156, 1713961688595933, 1713961688596076, 143
157, 1713961688611193, 1713961688611325, 132
158, 1713961688624454, 1713961688625170, 716
159, 1713961688639430, 1713961688639591, 161
160, 1713961688652720, 1713961688652865, 145
161, 1713961688668087, 1713961688668234, 147
162, 1713961688681404, 1713961688682168, 764
163, 1713961688696480, 1713961688696640, 160
164, 1713961688709824, 1713961688709969, 145
165, 1713961688725314, 1713961688725446, 132
166, 1713961688738701, 1713961688740227, 1526
167, 1713961688756953, 1713961688757107, 154
168, 1713961688772311, 1713961688772472, 161
169, 1713961688785585, 1713961688785730, 145
170, 1713961688800842, 1713961688800972, 130
171, 1713961688814142, 1713961688814395, 253
172, 1713961688829100, 1713961688829261, 161
173, 1713961688842447, 1713961688842609, 162
174, 1713961688858313, 1713961688858425, 112
175, 1713961688873488, 1713961688873600, 112
176, 1713961688888644, 1713961688888664, 20
177, 1713961688903963, 1713961688903986, 23
178, 1713961688919586, 1713961688919648, 62
179, 1713961688933020, 1713961688933083, 63
180, 1713961688952305, 1713961688952367, 62
181, 1713961688965572, 1713961688965718, 146
182, 1713961688981292, 1713961688981313, 21
183, 1713961688997472, 1713961688997535, 63
184, 1713961689010792, 1713961689010940, 148
185, 1713961689028464, 1713961689028487, 23
186, 1713961689048042, 1713961689048104, 62
187, 1713961689061441, 1713961689061501, 60
188, 1713961689082548, 1713961689082611, 63
189, 1713961689098399, 1713961689098462, 63
190, 1713961689111764, 1713961689111823, 59
191, 1713961689126748, 1713961689126809, 61
192, 1713961689140138, 1713961689140209, 71
193, 1713961689155390, 1713961689155452, 62
194, 1713961689171435, 1713961689171496, 61
195, 1713961689184807, 1713961689184866, 59
196, 1713961689200014, 1713961689200077, 63
197, 1713961689216058, 1713961689216120, 62
198, 1713961689229444, 1713961689229503, 59
199, 1713961689244106, 1713961689244168, 62
