0, 1713961686001239, 1713961686001387, 148
1, 1713961686025300, 1713961686025415, 115
2, 1713961686042782, 1713961686042973, 191
3, 1713961686059999, 1713961686060185, 186
4, 1713961686075171, 1713961686075357, 186
5, 1713961686091414, 1713961686091622, 208
6, 1713961686107833, 1713961686108017, 184
7, 1713961686124319, 1713961686124503, 184
8, 1713961686141008, 1713961686141030, 22
9, 1713961686162958, 1713961686163086, 128
10, 1713961686177759, 1713961686178300, 541
11, 1713961686192774, 1713961686192881, 107
12, 1713961686207884, 1713961686208047, 163
13, 1713961686224596, 1713961686224769, 173
14, 1713961686238472, 1713961686238620, 148
15, 1713961686254107, 1713961686254242, 135
16, 1713961686268121, 1713961686269035, 914
17, 1713961686287614, 1713961686287780, 166
18, 1713961686301416, 1713961686301563, 147
19, 1713961686317035, 1713961686317169, 134
20, 1713961686330968, 1713961686331756, 788
21, 1713961686347434, 1713961686347598, 164
22, 1713961686364593, 1713961686364738, 145
23, 1713961686382482, 1713961686382615, 133
24, 1713961686396134, 1713961686396397, 263
25, 1713961686412132, 1713961686412309, 177
26, 1713961686425948, 1713961686425968, 20
27, 1713961686442309, 1713961686442441, 132
28, 1713961686456217, 1713961686456363, 146
29, 1713961686471923, 1713961686472052, 129
30, 1713961686489269, 1713961686489423, 154
31, 1713961686505516, 1713961686505678, 162
32, 1713961686519351, 1713961686519591, 240
33, 1713961686535025, 1713961686535190, 165
34, 1713961686552059, 1713961686552238, 179
35, 1713961686569240, 1713961686569487, 247
36, 1713961686587100, 1713961686587265, 165
37, 1713961686603604, 1713961686603768, 164
38, 1713961686617365, 1713961686617520, 155
39, 1713961686633647, 1713961686633810, 163
40, 1713961686647529, 1713961686647675, 146
41, 1713961686663182, 1713961686663310, 128
42, 1713961686677201, 1713961686678256, 1055
43, 1713961686697136, 1713961686697288, 152
44, 1713961686713451, 1713961686713584, 133
45, 1713961686727369, 1713961686728008, 639
46, 1713961686743847, 1713961686744009, 162
47, 1713961686757921, 1713961686758163, 242
48, 1713961686774684, 1713961686774849, 165
49, 1713961686794688, 1713961686794894, 206
50, 1713961686808520, 1713961686808665, 145
51, 1713961686823916, 1713961686824050, 134
52, 1713961686837790, 1713961686838521, 731
53, 1713961686854040, 1713961686854204, 164
54, 1713961686868043, 1713961686868296, 253
55, 1713961686886871, 1713961686887036, 165
56, 1713961686903568, 1713961686903733, 165
57, 1713961686917407, 1713961686917654, 247
58, 1713961686933040, 1713961686933205, 165
59, 1713961686950133, 1713961686950296, 163
60, 1713961686967315, 1713961686967335, 20
61, 1713961686986720, 1713961686986852, 132
62, 1713961687000392, 1713961687000674, 282
63, 1713961687016398, 1713961687016563, 165
64, 1713961687030209, 1713961687030228, 19
65, 1713961687046592, 1713961687046725, 133
66, 1713961687060542, 1713961687061366, 824
67, 1713961687078975, 1713961687079035, 60
68, 1713961687096069, 1713961687096215, 146
69, 1713961687109903, 1713961687110539, 636
70, 1713961687126148, 1713961687126207, 59
71, 1713961687143741, 1713961687143874, 133
72, 1713961687157784, 1713961687157846, 62
73, 1713961687179574, 1713961687179704, 130
74, 1713961687193907, 1713961687193969, 62
75, 1713961687210999, 1713961687211130, 131
76, 1713961687224866, 1713961687225911, 1045
77, 1713961687241573, 1713961687241733, 160
78, 1713961687255588, 1713961687256343, 755
79, 1713961687270493, 1713961687270649, 156
80, 1713961687287197, 1713961687287359, 162
81, 1713961687301131, 1713961687301275, 144
82, 1713961687316369, 1713961687316523, 154
83, 1713961687333469, 1713961687333629, 160
84, 1713961687350921, 1713961687351152, 231
85, 1713961687366857, 1713961687367011, 154
86, 1713961687383473, 1713961687383642, 169
87, 1713961687400223, 1713961687400391, 168
88, 1713961687417084, 1713961687417246, 162
89, 1713961687433246, 1713961687433391, 145
90, 1713961687448172, 1713961687448313, 141
91, 1713961687465441, 1713961687465631, 190
92, 1713961687482462, 1713961687482568, 106
93, 1713961687499023, 1713961687499213, 190
94, 1713961687524223, 1713961687524286, 63
95, 1713961687544970, 1713961687545034, 64
96, 1713961687559422, 1713961687559443, 21
97, 1713961687575128, 1713961687575289, 161
98, 1713961687588691, 1713961687588940, 249
99, 1713961687603498, 1713961687603662, 164
100, 1713961687619300, 1713961687619464, 164
101, 1713961687632964, 1713961687633245, 281
102, 1713961687647872, 1713961687648036, 164
103, 1713961687663823, 1713961687663990, 167
104, 1713961687677539, 1713961687677684, 145
105, 1713961687695913, 1713961687696044, 131
106, 1713961687709486, 1713961687710526, 1040
107, 1713961687725499, 1713961687725558, 59
108, 1713961687741996, 1713961687742128, 132
109, 1713961687755640, 1713961687756728, 1088
110, 1713961687771763, 1713961687771824, 61
111, 1713961687788386, 1713961687788517, 131
112, 1713961687802100, 1713961687802813, 713
113, 1713961687820461, 1713961687820623, 162
114, 1713961687835220, 1713961687835461, 241
115, 1713961687850058, 1713961687850223, 165
116, 1713961687865951, 1713961687866113, 162
117, 1713961687882691, 1713961687882834, 143
118, 1713961687897397, 1713961687897417, 20
119, 1713961687913615, 1713961687913745, 130
120, 1713961687927210, 1713961687928526, 1316
121, 1713961687942721, 1713961687942877, 156
122, 1713961687959039, 1713961687959200, 161
123, 1713961688094951, 1713961688094971, 20
124, 1713961688111127, 1713961688111259, 132
125, 1713961688124681, 1713961688125466, 785
126, 1713961688140745, 1713961688140906, 161
127, 1713961688154370, 1713961688154514, 144
128, 1713961688169247, 1713961688169403, 156
129, 1713961688188883, 1713961688189036, 153
130, 1713961688204915, 1713961688205048, 133
131, 1713961688218426, 1713961688219205, 779
132, 1713961688234380, 1713961688234541, 161
133, 1713961688247936, 1713961688248176, 240
134, 1713961688262685, 1713961688262851, 166
135, 1713961688278461, 1713961688278622, 161
136, 1713961688292091, 1713961688292352, 261
137, 1713961688307431, 1713961688307595, 164
138, 1713961688323307, 1713961688323469, 162
139, 1713961688337067, 1713961688337220, 153
140, 1713961688353484, 1713961688353644, 160
141, 1713961688367273, 1713961688367520, 247
142, 1713961688385709, 1713961688385872, 163
143, 1713961688403497, 1713961688403656, 159
144, 1713961688418139, 1713961688418430, 291
145, 1713961688433942, 1713961688434088, 146
146, 1713961688448898, 1713961688449030, 132
147, 1713961688462847, 1713961688463002, 155
148, 1713961688478377, 1713961688478540, 163
149, 1713961688491733, 1713961688491877, 144
150, 1713961688506807, 1713961688506825, 18
151, 1713961688522431, 1713961688522562, 131
152, 1713961688535797, 1713961688536240, 443
153, 1713961688554622, 1713961688554785, 163
154, 1713961688567835, 1713961688567979, 144
155, 1713961688582694, 1713961688582825, 131
156, 1713961688595933, 1713961688596593, 660
157, 1713961688611193, 1713961688611353, 160
158, 1713961688624454, 1713961688624598, 144
159, 1713961688639430, 1713961688639561, 131
160, 1713961688652720, 1713961688652887, 167
161, 1713961688668087, 1713961688668262, 175
162, 1713961688681404, 1713961688681548, 144
163, 1713961688696480, 1713961688696612, 132
164, 1713961688709824, 1713961688710223, 399
165, 1713961688725314, 1713961688725474, 160
166, 1713961688738701, 1713961688738844, 143
167, 1713961688756953, 1713961688756974, 21
168, 1713961688772311, 1713961688772442, 131
169, 1713961688785585, 1713961688785925, 340
170, 1713961688800842, 1713961688801002, 160
171, 1713961688814142, 1713961688814285, 143
172, 1713961688829100, 1713961688829231, 131
173, 1713961688842447, 1713961688843021, 574
174, 1713961688858313, 1713961688858332, 19
175, 1713961688873488, 1713961688873507, 19
176, 1713961688888644, 1713961688888758, 114
177, 1713961688903963, 1713961688904072, 109
178, 1713961688919586, 1713961688919750, 164
179, 1713961688933020, 1713961688933041, 21
180, 1713961688952305, 1713961688952437, 132
181, 1713961688965572, 1713961688966451, 879
182, 1713961688981292, 1713961688981353, 61
183, 1713961688997472, 1713961688997637, 165
184, 1713961689010792, 1713961689011033, 241
185, 1713961689028464, 1713961689028646, 182
186, 1713961689048042, 1713961689048221, 179
187, 1713961689061441, 1713961689061587, 146
188, 1713961689082548, 1713961689082569, 21
189, 1713961689098399, 1713961689098534, 135
190, 1713961689111764, 1713961689112543, 779
191, 1713961689126748, 1713961689126910, 162
192, 1713961689140138, 1713961689140295, 157
193, 1713961689155390, 1713961689155544, 154
194, 1713961689171435, 1713961689171597, 162
195, 1713961689184807, 1713961689184951, 144
196, 1713961689200014, 1713961689200169, 155
197, 1713961689216058, 1713961689216191, 133
198, 1713961689229444, 1713961689230432, 988
199, 1713961689244106, 1713961689244127, 21
